Wavelength BadBandList E_dir E_dif 
0.5278000235557556 True 895.972803361979 294.45650592919355 
0.5311999917030334 True 931.4401829248542 302.5979555030509 
0.5346999764442444 True 930.9119056184854 299.05990046426655 
0.538100004196167 True 926.8044267486323 294.50903500037316 
0.5414999723434448 True 918.4548384429663 288.5362787721956 
0.5450000166893005 True 938.7555066274219 291.74511483799824 
0.5483999848365784 True 942.3389024401624 289.8032857567773 
0.551800012588501 True 948.1536432302785 288.3114913210509 
0.5552999973297119 True 942.5399268851008 283.19216175151223 
0.5587000250816345 True 913.4040847417581 271.09338724895235 
0.5620999932289124 True 915.3652717061715 268.3487089925583 
0.5655999779701233 True 914.0474297073379 264.6429511926244 
0.5690000057220459 True 911.4625093505073 260.3838638215519 
0.5723999738693237 True 921.6816980276479 259.9580987314097 
0.5759000182151794 True 923.3030210921303 257.3328990175422 
0.5792999863624573 True 926.0221933535979 255.4749936933681 
0.5827999711036682 True 946.7529727874085 258.8482851154031 
0.5861999988555908 True 933.6450813108308 252.50245309982438 
0.5896999835968018 True 899.2576003361256 239.71675143540403 
0.5931000113487244 True 921.4386544904384 243.03047375612448 
0.5964999794960022 True 928.687053398736 242.70217523195288 
0.6000000238418579 True 924.7871986339652 239.7031316274489 
0.6033999919891357 True 929.911184570116 238.87077903457805 
0.6068999767303467 True 930.7402325512663 236.7450183531679 
0.6103000044822693 True 920.2520498393582 231.73516244768746 
0.6137999892234802 True 908.9421963497572 226.59915173220554 
0.6172000169754028 True 902.3970561841362 222.6955259059538 
0.6207000017166138 True 918.486992648752 224.3707690305921 
0.6241000294685364 True 908.7955846831024 219.70823813968866 
0.6276000142097473 True 905.1069975864305 216.47420824148594 
0.6309999823570251 True 902.8897867552721 213.83142293437913 
0.6344000101089478 True 913.5783253487689 214.49577411837822 
0.6378999948501587 True 921.6241466345335 214.6553765959835 
0.6413000226020813 True 912.9595398463837 210.83329937904887 
0.6448000073432922 True 910.7280238400709 208.26309652697762 
0.6481999754905701 True 901.3179216146019 203.84737459149108 
0.6517000198364258 True 904.54494688578 202.93586939894556 
0.6550999879837036 True 853.4702027483656 189.91263051773512 
0.6585999727249146 True 870.509415414621 192.14185494706192 
0.6621000170707703 True 905.0021721228417 198.25069634833665 
0.6654999852180481 True 902.8213310385156 196.13938263564546 
0.6690000295639038 True 902.2692869935432 194.3823715452603 
0.6723999977111816 True 895.740624511334 191.36481009068564 
0.6758999824523926 True 890.60808878581 188.68017068179483 
0.6793000102043152 True 888.767659602537 186.72523699807277 
0.6827999949455261 True 881.484697100277 184.08990894601982 
0.6862000226974487 True 808.5023354759815 181.65509341553036 
0.6895999908447266 True 779.8177549890877 181.43241356652481 
0.6930999755859375 True 840.7354468981131 176.0678479321033 
0.6965000033378601 True 862.7765262001391 174.076880585592 
0.6998999714851379 True 862.7666333788959 171.74789295801793 
0.7034000158309937 True 865.2668359432404 170.43469692317024 
0.7067999839782715 True 867.8736978269367 169.2740047776258 
0.7102000117301941 True 858.2151519929749 165.94292446017982 
0.713699996471405 True 845.0690157890153 162.02752382810945 
0.7171000242233276 True 780.9193767240059 155.22212019186964 
0.7204999923706055 True 754.7120483840229 153.42566390484183 
0.7239999771118164 True 767.3951846810888 152.22438415486522 
0.727400004863739 True 758.2528511220456 148.05393741968817 
0.7307999730110168 True 775.1120946838048 145.79630744553265 
0.7343000173568726 True 810.0398108549147 147.2785371688592 
0.7376999855041504 True 805.8103075243955 144.58031486399364 
0.741100013256073 True 803.202824001411 143.12080831812352 
0.7445999979972839 True 818.1874820995341 144.7400521801651 
0.7480000257492065 True 819.0845058356683 143.70789644605213 
0.7513999938964844 True 811.2085039331122 141.10819971931323 
0.7548999786376953 True 815.9107276811004 140.79012782489303 
0.7583000063896179 True 705.3956082495824 135.89420609635522 
0.7616999745368958 True 387.47756701265973 108.14256018713576 
0.7652000188827515 True 545.6143883500406 121.65576405668105 
0.7685999870300293 True 752.788554611402 135.74420970426831 
0.7720999717712402 True 789.6855837861536 130.6410646751424 
0.7754999995231628 True 773.5890853170089 126.78692972943418 
0.7789000272750854 True 761.8611508608915 123.86924053014741 
0.7824000120162964 True 759.6734925658463 122.48707796335884 
0.7857999801635742 True 755.6292906644126 120.72718940668335 
0.7893000245094299 True 747.7535258640262 118.40285329771791 
0.7926999926567078 True 733.5238750152631 115.28235200078927 
0.7961999773979187 True 736.7971485949513 114.74955839306392 
0.7996000051498413 True 734.3172548391524 113.34488624718017 
0.8029999732971191 True 730.2003915977887 111.73861990748412 
0.8065000176429749 True 731.1333080964666 111.18071950792603 
0.8098999857902527 True 721.1872736416964 108.65334077812474 
0.8133000135421753 True 686.71134504334 107.34901451084431 
0.8167999982833862 True 630.1600490154456 111.07617279436329 
0.8202000260353088 True 648.56857379677 105.39411190628311 
0.8237000107765198 True 635.1999545751698 104.64661187809384 
0.8270999789237976 True 664.9591464336894 104.27642982395218 
0.8305000066757202 True 656.9929533145116 102.4590271702474 
0.8339999914169312 True 664.1277366351547 97.48228724529702 
0.8374000191688538 True 683.7880534365022 97.37894077204874 
0.8407999873161316 True 688.414557673539 97.02720608006939 
0.8442999720573425 True 682.8989339124821 95.67473499822904 
0.8476999998092651 True 674.6888330629002 93.93260482604 
0.8511000275611877 True 646.0943555172342 89.27335447428698 
0.8546000123023987 True 609.6202621922995 83.65560762526684 
0.8579999804496765 True 661.1231238122957 90.12003614396178 
0.8614000082015991 True 673.4219587220173 91.17673242138926 
0.8648999929428101 True 649.6926865108499 87.37109766971537 
0.8683000206947327 True 649.7943902528723 86.76509161521687 
0.8716999888420105 True 660.6186802368335 87.60717342402938 
0.8751999735832214 True 651.9157415314116 85.84940706556745 
0.878600001335144 True 658.0216183425307 86.03897506173882 
0.8820000290870667 True 644.5555776715603 83.66566206114294 
0.8853999972343445 True 639.6724564505986 82.43237081405084 
0.8888999819755554 True 639.4493275127172 81.80679308718311 
0.892300009727478 True 623.5535363144081 79.65912548088966 
0.8956999778747559 True 570.1618257162498 82.21675601805669 
0.8991000056266785 True 513.6498246020336 84.95034277235641 
0.9024999737739563 True 534.3671848279522 79.20145905583445 
0.906000018119812 True 560.1961773311621 78.61345489952816 
0.9093999862670898 True 511.4370476490134 77.23232607710383 
0.9128000140190125 True 514.3922141375297 75.41697499417762 
0.9161999821662903 True 510.60537689723185 72.68898671541888 
0.919700026512146 True 539.6431083532624 72.42830592712471 
0.9230999946594238 True 534.4677213730523 67.62719049517477 
0.9265000224113464 True 522.4831489243016 67.68717223495685 
0.9298999905586243 False 407.5734710822746 79.851721598104 
0.9333000183105469 False 265.2643415318785 77.01085219710052 
0.9366999864578247 False 265.0107731909349 65.44859047703517 
0.9401999711990356 False 364.048821893388 69.278605261525 
0.9435999989509583 False 321.11965710613396 65.84000230487288 
0.9470000267028809 False 319.243569222978 68.48044971680599 
0.9503999948501587 False 337.0987525180687 66.8839550384198 
0.9538000226020813 False 343.849532755068 71.4181901919327 
0.9571999907493591 False 362.31737176644435 76.6196615296264 
0.9606000185012817 False 384.7679574708775 76.39233639026259 
0.9639999866485596 False 412.94297461686875 68.74841627845916 
0.9674000144004822 False 461.25196354922895 64.11026339922267 
0.97079998254776 False 499.09691101372607 61.65840650204416 
0.9739999771118164 False 475.6639995681537 63.0848491240605 
0.9753999710083008 False 481.1573733691441 62.3342953160909 
0.9814000129699707 True 501.15308041255173 59.41818792493132 
0.9878000020980835 True 521.9960805674021 56.45925778622734 
0.9940999746322632 True 526.5136677730864 55.633552780559626 
1.0003999471664429 True 520.0140225194995 54.38035641430986 
1.0068000555038452 True 509.7375210803153 52.75158545661344 
1.013100028038025 True 509.18980326398554 52.16452339216329 
1.0194000005722046 True 502.01874642836 50.90565201722853 
1.0257999897003174 True 499.51284181712623 50.13703186312665 
1.032099962234497 True 492.48222581746876 48.94702395158157 
1.0384000539779663 True 486.02759753050634 47.822653365113865 
1.044700026512146 True 480.61984831713426 46.81044437320793 
1.0511000156402588 True 475.6905099941868 45.84172677331043 
1.0573999881744385 True 466.76359720417884 44.466519957544904 
1.0636999607086182 True 457.7299566572668 43.05315983745754 
1.070099949836731 True 450.5270651435475 41.91691849567752 
1.0764000415802002 True 448.80401379089614 41.465541392317164 
1.0827000141143799 True 439.19791977282745 40.543083015355364 
1.0889999866485596 True 428.82279389678115 39.528233751882965 
1.0953999757766724 True 407.17317908044595 37.701894388561016 
1.101699948310852 True 385.15267084381213 37.91600326296515 
1.1080000400543213 False 350.1912042805141 42.41255894737424 
1.114300012588501 False 256.23309105947305 49.719377775275916 
1.1207000017166138 False 169.00358782387698 39.06156276310986 
1.1269999742507935 False 156.3674683040696 30.150650969732027 
1.1332999467849731 False 173.72385738226944 30.365835399663666 
1.1396000385284424 False 218.8660783319186 29.996632452756273 
1.145900011062622 False 197.72356017436678 34.250061593315195 
1.1521999835968018 True 222.06858492760097 37.977522589855994 
1.1584999561309814 True 277.49058079387834 40.7939878344896 
1.1648000478744507 True 323.3988460379498 36.40559710207765 
1.1711000204086304 True 342.45151376068816 33.19646217508233 
1.17739999294281 True 340.55634687070864 32.59117762952451 
1.1836999654769897 True 336.24585993598095 31.246650017978027 
1.190000057220459 True 342.78179972152276 29.367206568611607 
1.1963000297546387 True 342.667223459839 27.925462913968772 
1.2026000022888184 True 333.98969703508084 28.05916979421852 
1.208899974822998 True 335.9725393197779 27.395177952165454 
1.2151999473571777 True 343.8357386299714 26.039853898249305 
1.221500039100647 True 346.1969710599167 25.30408765758051 
1.2278000116348267 True 346.1582383700929 24.747672512977374 
1.2342000007629395 True 346.7397344323954 24.332855642296806 
1.2404999732971191 True 343.3355737360398 23.81324758969862 
1.246899962425232 True 338.9200905956945 23.255595472986272 
1.2532000541687012 True 330.68912383243736 22.475704826526282 
1.2595000267028809 True 313.6408999176408 21.53258020307669 
1.2657999992370605 True 286.7586292075036 20.937992937454396 
1.2721999883651733 True 295.21529243054 20.660933073270257 
1.278499960899353 True 309.6964330747811 20.437400620182643 
1.2848000526428223 True 311.99817858999694 20.246228055061692 
1.291100025177002 True 315.25404768496753 20.491033517421954 
1.2973999977111816 True 306.7405648569294 21.21591357947915 
1.3036999702453613 True 291.65461824832914 22.94420189993616 
1.3099000453948975 True 275.6118284147748 24.032632736938126 
1.3162000179290771 True 259.01065026090816 24.552085913879864 
1.3224999904632568 True 247.1256710013655 25.534612028795607 
1.3287999629974365 False 213.1992928685146 27.459522814569993 
1.3351000547409058 False 191.58746080175024 28.1941282041754 
1.3414000272750854 False 164.03438828310664 30.187716911291687 
1.3476999998092651 False 73.16769037302414 21.21570948563385 
1.3539999723434448 False 12.10425989865009 5.113826680442619 
1.360200047492981 False 0.8093568889035033 0.4538107639117005 
1.3665000200271606 False 0.4066078817995243 0.25395254562311426 
1.3727999925613403 False 1.99894067095841 1.0715385303801062 
1.37909996509552 False 3.0689832390090235 1.0081260590709773 
1.3854000568389893 False 2.1381645535604346 0.8606386548491849 
1.391700029373169 False 4.882002922481549 1.8646367749553994 
1.3980000019073486 False 5.749522297804942 2.116403087570175 
1.4041999578475952 False 8.208477772495147 3.18015748980989 
1.4105000495910645 False 15.253293890473868 6.546747135969619 
1.4168000221252441 False 27.23057060356381 12.304097228574523 
1.4230999946594238 False 42.785653213679915 17.648240908263624 
1.4293999671936035 False 54.61896070487349 17.879311920474365 
1.4356000423431396 False 55.5939151886629 18.206198715057717 
1.4419000148773193 False 66.602507172259 18.656187707505595 
1.448199987411499 False 83.41817501496782 19.51193820465207 
1.4543999433517456 False 113.66325095392077 20.027736520825727 
1.4607000350952148 False 126.4693964100562 19.783968161119518 
1.4670000076293945 False 99.94950265385893 19.878365590218948 
1.4732999801635742 False 98.87835933221504 19.46560680960117 
1.4795000553131104 False 115.00514198623343 20.785592589144258 
1.48580002784729 True 134.887894310789 23.381981962300102 
1.4921000003814697 True 168.5848178634423 20.088669369705684 
1.4983999729156494 True 191.70534075955135 18.547965537698644 
1.5046000480651855 True 195.54855709755196 16.06851947008235 
1.5109000205993652 True 209.65544258033688 13.823223366561706 
1.517199993133545 True 214.80731267094174 12.34095259137618 
1.5234999656677246 True 220.47862866103782 10.98087676992958 
1.5297000408172607 True 220.7181930311813 10.50945277016865 
1.5360000133514404 True 220.3018680222577 10.243757484937618 
1.5422999858856201 True 219.63047547281568 10.10373709995929 
1.5484999418258667 True 219.17320117155998 9.99104034514545 
1.554800033569336 True 217.11962754078098 9.809304274920521 
1.5611000061035156 True 216.25399369519047 9.679126055259701 
1.5672999620437622 True 209.10565687115948 9.313672726253714 
1.5736000537872314 True 197.1225019581499 8.822989630601626 
1.579800009727478 True 198.1294458993198 8.743714846370892 
1.5860999822616577 True 201.9511271854078 8.723227948637401 
1.5923999547958374 True 202.13872417216774 8.636474296924149 
1.5986000299453735 True 198.04350631515535 8.46335578059302 
1.6049000024795532 True 189.89713700498334 8.073041305986493 
1.6110999584197998 True 188.94543311185473 7.857852452346918 
1.617400050163269 True 192.9464675372225 7.93849614812612 
1.6236000061035156 True 195.4416395680961 7.977929581933807 
1.6298999786376953 True 194.4604249324768 7.866675597841862 
1.636199951171875 True 186.7780285491607 7.492374361407627 
1.6424000263214111 True 180.60989201960393 7.214998136089292 
1.6486999988555908 True 181.35608638001963 7.176974633513538 
1.6548999547958374 True 182.89458954490667 7.1408934605503305 
1.6611000299453735 True 182.1762082959277 7.056245558120452 
1.6674000024795532 True 176.71324076162801 6.796650390091202 
1.673699975013733 True 175.16968749592408 6.654800145329233 
1.679900050163269 True 169.96740729703572 6.413647908426412 
1.6861000061035156 True 170.39797605167726 6.459241156980852 
1.6923999786376953 True 170.53954235922563 6.512949692565343 
1.6986000537872314 True 167.824733560782 6.426717975303831 
1.7049000263214111 True 163.73947908338067 6.282627012390691 
1.7110999822616577 True 160.31001323085655 6.543259403619999 
1.7173000574111938 True 159.51807013418085 6.97429408171962 
1.7236000299453735 True 152.78012824588274 7.232039099410997 
1.7297999858856201 True 150.64734947143057 6.986556871938404 
1.7360999584197998 True 142.63707566617828 7.30863073795291 
1.742300033569336 True 142.06661641655595 7.736601207006089 
1.7484999895095825 True 140.15150096493494 7.936302465941537 
1.7547999620437622 True 139.64540538871944 8.103681042319124 
1.7610000371932983 True 134.16303571915455 8.251562427004728 
1.767199993133545 False 126.04391569889194 8.255119179605742 
1.7733999490737915 False 117.733654660201 9.367008561298789 
1.7797000408172607 False 102.858832596067 10.576470060130873 
1.7858999967575073 False 93.12665837630136 12.10083771206375 
1.792099952697754 False 77.12549753161127 14.765100253834547 
1.79830002784729 False 53.594476918548864 11.38705506082053 
1.8046000003814697 False 31.138927839724513 8.80982868467962 
1.8107999563217163 False 20.406605843531008 5.811096038044081 
1.8170000314712524 False 9.94512920991196 2.499328772859011 
1.823199987411499 False 6.473924863564229 0.8946841295063193 
1.8294999599456787 False 1.8194317843181795 0.3492429197670477 
1.8357000350952148 False 0.25374274397235513 0.09501471348136031 
1.8418999910354614 False 0.3282760388934988 0.08290421771945622 
1.848099946975708 False 0.45467209710160233 0.0951651821061778 
1.8543000221252441 False 0.32890432209139203 0.06328326903326426 
1.8604999780654907 False 0.5967847357051604 0.2306433547844714 
1.8667999505996704 False 0.5732370588648193 0.23580468878726313 
1.8729000091552734 False 0.16432831880165025 0.05509836412727287 
1.8791999816894531 False 1.3939167903390168 0.41032183610425554 
1.8854000568389893 False 2.5605490744015653 0.5366984358591713 
1.8916000127792358 False 2.317217260280157 0.550700034750951 
1.8977999687194824 False 1.6486829864183763 0.510274154270157 
1.9040000438690186 False 0.39028852214851634 0.11146806039986717 
1.9101999998092651 False 0.7414612652464931 0.2191239159931756 
1.9163999557495117 False 2.4195460713663346 0.3323466404549449 
1.9226000308990479 False 4.5988234611320875 0.8222358958508291 
1.9287999868392944 False 5.088251788277636 1.4263398064985564 
1.934999942779541 False 9.514136966753911 3.002830792762232 
1.9412000179290771 False 14.90327761126282 5.007448637790418 
1.9473999738693237 False 20.964704095088596 8.73468394276296 
1.9536000490188599 False 22.771205041206045 10.697523204899113 
1.9598000049591064 True 26.197761001647674 10.709791028017317 
1.965999960899353 True 42.49551383296814 10.251896084224185 
1.972100019454956 True 58.9532781433389 9.397722013066762 
1.9782999753952026 True 71.94214179308067 6.466017530554126 
1.9845000505447388 True 79.24192104865507 5.7265742487143285 
1.9907000064849854 True 79.27972236783633 6.0758552966216826 
1.996899962425232 True 58.149607416440865 7.89264834752759 
2.0030999183654785 True 25.66022699167232 9.436765994615964 
2.0092999935150146 True 28.96962883509661 7.586057573596445 
2.015500068664551 True 31.579213931813236 8.265149153017234 
2.0216000080108643 True 50.333907835346515 7.143442799187085 
2.0278000831604004 True 72.82576654259671 3.98289794364716 
2.0339999198913574 True 83.16953191071131 2.5032771744590434 
2.0401999950408936 True 82.46654488889247 2.3815930107029715 
2.046299934387207 True 76.03419362090213 2.980176760652256 
2.052500009536743 True 58.1851851752976 5.820857698960474 
2.0587000846862793 True 59.4378862673967 5.224406795598959 
2.0648999214172363 True 59.33307927820102 5.283462326400716 
2.071000099182129 True 63.83692123138826 4.379158368019972 
2.077199935913086 True 73.84041373937218 2.425144798365878 
2.0833001136779785 True 78.48133103488183 2.0126665262145735 
2.0894999504089355 True 79.62872707367349 1.9531653826846025 
2.0957000255584717 True 80.27542426430468 1.979717164605077 
2.101799964904785 True 80.6920044525062 2.0087279755021825 
2.1080000400543213 True 81.36446081329684 1.9127530474122096 
2.1142001152038574 True 80.17328195936264 1.9004487944275894 
2.120300054550171 True 78.81025497333937 1.9030364891234939 
2.126499891281128 True 78.52080807066626 1.8850527132423451 
2.1326000690460205 True 79.19826351105206 1.8381138931774075 
2.1387999057769775 True 78.76662910529107 1.7949819559364641 
2.14490008354187 True 78.11349259262526 1.7729178654193305 
2.151099920272827 True 75.72327967194347 1.7290390985359778 
2.1572000980377197 True 74.9424417889912 1.7124371012628927 
2.1633999347686768 True 71.12362029285458 1.7330263188060115 
2.1695001125335693 True 71.21078407852384 1.6777475978785077 
2.175600051879883 True 72.06278111415739 1.6505090345128366 
2.18179988861084 True 70.59807097628233 1.8417680868509336 
2.1879000663757324 True 69.99023085288697 1.7641755428111168 
2.1940999031066895 True 69.68566949022846 1.6397423884692728 
2.200200080871582 True 66.26285821395163 1.639463097073417 
2.206399917602539 True 66.9185259502633 1.6589665190164737 
2.2125000953674316 True 68.32372556237591 1.5549715110908267 
2.218600034713745 True 67.53141849989679 1.5242906246142525 
2.2248001098632812 True 66.69823012134049 1.4706944362745844 
2.2309000492095947 True 65.9049420205322 1.4160568970394678 
2.236999988555908 True 64.70785728995865 1.3859951337928038 
2.2430999279022217 True 63.52787727723451 1.3462359096071737 
2.249300003051758 True 62.535875350052244 1.3167079841701508 
2.2553999423980713 True 60.978786819800376 1.2809161947524217 
2.2614998817443848 True 59.657243437399025 1.2574289548354116 
2.2676000595092773 True 59.181053829791516 1.2746418150804786 
2.2737998962402344 True 58.49211320608267 1.2340762776875636 
2.279900074005127 True 57.75676075338042 1.2175933406978743 
2.2860000133514404 True 56.91624716911198 1.188935739381499 
2.292099952697754 True 54.90041439630361 1.2228109143817036 
2.2981998920440674 True 53.55870925236797 1.191028109149208 
2.30430006980896 True 54.49410820106446 1.1174293322165383 
2.310499906539917 True 56.26506337772089 1.1612360593013733 
2.3166000843048096 True 50.728688389245825 1.1809537019502372 
2.322700023651123 True 50.15601055892305 1.6459644943005998 
2.3287999629974365 True 52.62626383063362 1.2473941801962098 
2.33489990234375 True 51.37220081320232 1.2068889480771503 
2.3410000801086426 True 47.2193408413645 1.7167728582327229 
2.347100019454956 True 45.54779408332152 1.7945021568966908 
2.3531999588012695 True 42.75406103894709 2.2830195188504305 
2.359299898147583 True 46.68657287445922 1.477961523024213 
2.3654000759124756 True 45.27087841184119 1.898425272032 
2.371500015258789 True 37.883536027361075 2.279609502963517 
2.3775999546051025 True 40.13303139905545 2.4242426762888414 
2.383699893951416 True 37.638877979360394 3.0839457250387525 
2.3898000717163086 True 39.00469393994877 2.876184443021252 
2.395900011062622 True 40.1071795068305 2.522907657345165 
2.4019999504089355 True 38.95678322423801 2.4713283744047345 
2.408099889755249 False 35.06634467747238 3.620991812463302 
2.414099931716919 False 30.332629914894582 3.504969341030197 
2.4202001094818115 False 30.121558709130912 3.4943454919018713 
2.426300048828125 False 36.93139586712731 2.4076986332749613 
2.4323999881744385 False 31.911623285490506 2.164940808354501 
2.438499927520752 False 32.01092943362273 1.8273540817815856 
2.4446001052856445 False 28.453666417560555 2.090734568155831 
2.4505999088287354 False 20.05203069424759 3.273439426635605 
2.456700086593628 False 31.436898887571548 1.9885140014133391 
2.4628000259399414 False 28.855374152664115 2.6509571877767293 
2.4688000679016113 False 24.438242917507136 2.0775261002396945 
2.474900007247925 False 20.660744463843756 2.5055358030727177 
2.4809999465942383 False 15.057085999151957 3.3759778950444765 
2.4870998859405518 False 9.497077668669604 2.7371128794410122 
2.4930999279022217 False 8.090321865360462 3.173177384162649 
2.4992001056671143 False 12.403114696973844 3.2394414429462053 
